"935" "гістології" "фотоел. колориметр" "КФК-2" "9802077" "1988" "1988" "10" "32" "задов." "-"
"936" "гістології" "шафа витяг." "" "б,н" "1990" "1990" "10" "30" "задов." "-"
"937" "гістології" "прил. д,хроматографі" "" "б,н" "1990" "1990" "10" "30" "задов." "-"
"938" "гістології" "прил. д,хроматографі" "" "б,н" "1990" "1990" "10" "30" "задов." "-"
"939" "гістології" "центрифуга з ротором" "РС" "9482" "1991" "1991" "10" "29" "задов." "-"
"940" "гістології" "центрифуга з ротором" "" "" "1991" "1991" "10" "29" "задов." "-"
"941" "гістології" "дозатор піпетковий" "" "б,н" "1988" "1988" "10" "32" "задов." "-"
"942" "гістології" "дозатор піпетковий" "" "б.н" "1988" "1988" "10" "32" "задов." "-"
"942" "гістології" "дозатор піпетковий" "" "б.н" "1988" "1988" "10" "32" "задов." "-"
"943" "гістології" "мікроскоп" "Біолам" "801564" "1995" "1995" "10" "25" "задов." "-"
"944" "гістології" "мікроскоп" "Біолам" "952234" "1995" "1995" "10" "25" "задов." "-"
"945" "гістології" "мікроскоп" "Біолам" "810224" "1995" "1995" "10" "25" "задов." "-"
"946" "гістології" "мікроскоп" "Біолам" "8314892" "1995" "1995" "10" "25" "задов." "-"
"947" "гістології" "мікроскоп" "Біолам Р1У42" "720878" "1995" "1995" "10" "25" "задов." "-"
"948" "гістології" "лічильник газовий" "" "072668" "1997" "1997" "10" "23" "задов." "-"
"949" "гістології" "мікроскоп" "МБУ-1" "568583" "1998" "1998" "10" "22" "задов." "-"
"950" "гістології" "мікроскоп" "МБУ-1" "877011" "1998" "1998" "10" "22" "задов." "-"
"951" "гістології" "мікроскоп" "МБУ-1" "579541" "1998" "1998" "10" "22" "задов." "-"
"952" "гістології" "мікроскоп" "МБУ-3" "00590" "1998" "1998" "10" "22" "задов." "-"
"953" "гістології" "мікроскоп" "Р-2У42" "750219" "1998" "1998" "10" "22" "задов" "-"
"954" "гістології" "мікроскоп" "Берлік" "59076" "1998" "1998" "10" "22" "задов." "-"
"954" "гістології" "мікроскоп" "Берлік" "59076" "1998" "1998" "10" "22" "задов." "-"
"955" "гістології" "мікроскоп" "МБР-2" "б.н" "1998" "1998" "10" "22" "задов." "-"
"956" "гістології" "мікроскоп" "МБР-2" "б,н" "1998" "1998" "10" "22" "задов." "-"
"957" "гістології" "мікроскоп" "Ерудит" "821404" "1998" "1998" "10" "22" "задов." "-"
"958" "гістології" "мікроскоп" "ЛОМО-МБР-1" "707114" "1999" "1999" "10" "21" "задов." "-"
"959" "гістології" "мікроскоп" "МБР-1" "60259" "1999" "1999" "10" "21" "задов." "-"
"960" "гістології" "мікроскоп" "МБР-1" "6914770" "1999" "1999" "10" "21" "задов." "-"
"961" "гістології" "мікроскоп" "МБР-1" "683125" "1999" "1999" "10" "21" "задов." "-"
"962" "гістології" "мікроскоп" "ЛОМО МБН-1" "561171127" "2000" "2000" "10" "20" "задов." "-"
"963" "гістології" "мікроскоп" "ЛОМО Біолам 70" "724480" "2000" "2000" "10" "20" "задов." "-"
"964" "гістології" "мікроскоп" "ЛОМО МБР-1" "6514063" "2000" "2000" "10" "20" "задов." "-"
"965" "гістології" "мікроскоп" "ЛОМО МБН-1" "577740" "2000" "2000" "10" "20" "задов." "-"
"966" "гістології" "мікроскоп" "ЛОМО МБР-1" "627372" "2000" "2000" "10" "20" "задов." "-"
"966" "гістології" "мікроскоп" "ЛОМО МБР-1" "627372" "2000" "2000" "10" "20" "задов." "-"
"967" "гістології" "мікроскоп" "Біолам" "800392" "2000" "2000" "10" "20" "задов." "-"
"968" "гістології" "вага" "Т-1000" "25789" "2001" "2001" "10" "19" "задов." "-"
"969" "гістології" "РН- метр" "" "1005" "2001" "2001" "10" "19" "задов." "-"
"970" "гістології" "а-т д,просоч. параф." "" "1" "2002" "2002" "10" "18" "задов." "-"
"971" "гістології" "мікроскоп" "Біолам Р2У42" "791520" "2002" "2002" "10" "18" "задов." "-"
"972" "гістології" "мікроскоп" "Біолам Р2У42" "738012" "2002" "2002" "10" "18" "задов." "-"
"973" "гістології" "мікроскоп" "Біолам Р2У42" "727887" "2002" "2002" "10" "18" "задов." "-"
"974" "гістології" "мікроскоп" "Біолам Р2У42" "72858" "2002" "2002" "10" "18" "задов." "-"
"975" "гістології" "мікроскоп" "МБУ-4" "5919259" "2002" "2002" "10" "18" "задов." "-"
"976" "гістології" "мікротом санний" "СН-2" "5" "1998" "2002" "10" "18" "задов." "-"
"977" "гістології" "іономір" "" "3452" "1979" "2003" "10" "17" "задов." "-"
"978" "гістології" "фотоел. колориметр" "КФК-2" "8815863" "2002" "2003" "10" "17" "задов." "-"
"978" "гістології" "фотоел. колориметр" "КФК-2" "8815863" "2002" "2003" "10" "17" "задов." "-"
"979" "гістології" "полярограф" "ПА-2" "871" "2002" "2003" "10" "17" "задов." "-"
"980" "гістології" "велоергометр" "ВЕО2" "400" "2002" "2003" "10" "17" "задов." "-"
"981" "гістології" "самописець до поляро" "" "1540" "2002" "2003" "10" "17" "задов." "-"
"982" "гістології" "дистилятор" "ДЕ 4-02" "182" "2003" "2003" "10" "17" "задов." "-"
"983" "гістології" "мікроскоп" "МБУ-1" "09687" "1998" "1998" "10" "22" "задов." "-"
"984" "гістології" "мікроскоп" "МБУ-1" "572348" "1998" "1998" "10" "22" "задов." "-"
"985" "гістології" "мікроскоп" "МБУ-1" "5905070" "1998" "1998" "10" "22" "задов." "-"
"986" "гістології" "мікроскоп" "МБУ-1" "5710146" "1998" "1998" "10" "22" "задов." "-"
"987" "гістології" "вага аналітична" "" "б,н" "1968" "1968" "10" "52" "задов." "-"
"988" "гістології" "термостат ел." "ТС-80" "1119" "1975" "1975" "10" "45" "задов." "-"
"989" "гістології" "мікроскоп" "Біолам с-1" "751645" "1975" "1975" "10" "45" "задов." "-"
"990" "гістології" "мікроскоп" "Біолам С-1" "751529" "1975" "1975" "10" "45" "задов." "-"
"990" "гістології" "мікроскоп" "Біолам С-1" "751529" "1975" "1975" "10" "45" "задов." "-"
"991" "гістології" "мікроскоп" "Біолам С-1" "754284" "1975" "1975" "10" "45" "задов." "-"
"992" "гістології" "мікроскоп" "Біолам С-1" "751377" "1975" "1975" "10" "45" "задов." "-"
"993" "гістології" "мікроскоп" "Біолам С-1" "751179" "1975" "1975" "10" "45" "задов." "-"
"994" "гістології" "мікроскоп" "Ерудит" "821435" "1975" "1975" "10" "45" "задов." "-"
"995" "гістології" "мікроскоп" "Ерудит" "843848" "1975" "1975" "10" "45" "задов." "-"
"996" "гістології" "мікроскоп" "МБР-1" "71711534" "1975" "1975" "10" "45" "задов." "-"
"997" "гістології" "мікроскоп" "Ерудит" "821382" "1975" "1975" "10" "45" "задов." "-"
"998" "гістології" "мікротом" "" "174" "1975" "1975" "10" "45" "задов." "-"
"999" "гістології" "мікротом" "" "4265" "1975" "1977" "10" "43" "задов." "-"
"1000" "гістології" "вага торзійна" "" "3466" "1981" "1982" "10" "38" "задов." "-"
"1001" "гістології" "вага торзійна" "" "3400" "1981" "1982" "10" "38" "задов." "-"
"1002" "гістології" "мікроскоп" "Біолам С-11" "б,н" "1982" "1982" "10" "38" "задов." "-"
"1002" "гістології" "мікроскоп" "Біолам С-11" "б,н" "1982" "1982" "10" "38" "задов." "-"
"1003" "гістології" "мікророздріблювач" "" "8170" "1982" "1982" "10" "38" "задв." "-"
"1004" "гістології" "мікроскоп" "Біолам С-12" "841289" "1985" "1985" "10" "35" "задов." "-"
"1005" "гістології" "мікроскоп" "Біолам С12" "860671" "1985" "1985" "10" "35" "задов." "-"
"1006" "гістології" "мікроскоп" "Біолам С12" "860613" "1985" "1985" "10" "35" "задов." "-"
"1007" "гістології" "мікроскоп" "Біолам Р-11" "952055" "1985" "1985" "10" "35" "задов." "-"
"1008" "гістології" "вага торзійна" "ВТ-500" "5" "1985" "1986" "10" "34" "задов." "-"
"1009" "гістології" "мікроскоп" "Біолам Р-11" "802621" "1986" "1986" "10" "34" "задов." "-"
"1010" "гістології" "мікроскоп" "Біолам" "727045" "1987" "1987" "10" "33" "задов." "-"
"1011" "гістології" "мікроскоп" "Біолам" "802152" "1987" "1987" "10" "33" "задов." "-"
"1012" "гістології" "мікроскоп" "МБУ-1" "77191" "1990" "1990" "10" "30" "задов." "-"
"1013" "гістології" "мікроскоп" "МБУ-1" "727575" "1990" "1990" "10" "30" "задов." "-"
"1014" "гістології" "мікроскоп" "МБУ-1" "19850" "1990" "1990" "10" "30" "задов." "-"
"1014" "гістології" "мікроскоп" "МБУ-1" "19850" "1990" "1990" "10" "30" "задов." "-"
"1015" "гістології" "мікроскоп учб." "С-12" "841614" "1990" "1990" "10" "30" "задов." "-"
"1016" "гістології" "мікроскоп" "МБД-1" "680694" "1990" "1990" "10" "30" "задов." "-"
"1017" "гістології" "мікроскоп" "МБД-1" "680757" "1990" "1990" "10" "30" "задов." "-"
"1018" "гістології" "мікроскоп" "МБР-1" "60244" "1990" "1990" "10" "30" "задов." "-"
"1019" "гістології" "мікроскоп" "Біолам" "727402" "1990" "1990" "10" "30" "задов." "-"
"1020" "гістології" "мікроскоп" "Ерудит" "820121" "1990" "1990" "10" "30" "задов." "-"
"1021" "гістології" "мікроскоп" "МБН" "70131448" "1990" "1990" "10" "30" "задов." "-"
"1022" "гістології" "мікроскоп" "Біолам Р1442" "727953" "1990" "1990" "10" "30" "задов." "-"
"1023" "гістології" "епедіаскоп" "" "37017110" "1993" "1993" "10" "27" "задов." "-"
"1024" "гістології" "мікроскоп" "ЛОМО Р-11" "8413731" "2000" "2000" "10" "20" "задов." "-"
"1025" "гістології" "мікроскоп" "ЛОМО Р-11У42" "819466" "2000" "2000" "10" "20" "задов." "-"
"1026" "гістології" "мікроскоп" "ЛОМО Р-11У42" "812153" "2000" "2000" "10" "20" "задов." "-"
"1026" "гістології" "мікроскоп" "ЛОМО Р-11У42" "812153" "2000" "2000" "10" "20" "задов." "-"
"1027" "гістології" "мікроскоп" "ЛОМО Р-11У42" "801969" "2000" "2000" "10" "20" "задов." "-"
"1028" "гістології" "мікроскоп" "ЛОМО Р-11У42" "800392" "2000" "2000" "10" "20" "задов." "-"
"1029" "гістології" "мікроскоп" "С-11" "8116923" "2001" "2001" "10" "19" "задов." "-"
"1030" "гістології" "мікроскоп" "С-11" "898552" "2001" "2001" "10" "19" "задов." "-"
"1031" "гістології" "мікроскоп" "С-11" "850948" "2001" "2001" "10" "19" "задов." "-"
"1032" "гістології" "годинник" "" "12888" "2001" "2001" "10" "19" "задов." "-"
"1033" "гістології" "ел. двигун" "" "" "2001" "2001" "10" "19" "задов." "-"
"1034" "гістології" "ел. двигун" "" "" "2001" "2001" "10" "19" "задов." "-"
"1035" "гістології" "дозатор" "" "б,н" "2001" "2001" "10" "19" "задов." "-"
"1036" "гістології" "дозатор" "" "б,н" "2001" "2001" "10" "19" "задов." "-"
"1037" "гістології" "холодильник" "Апшерон" "000627" "1992" "1992" "10" "28" "задов." "-"
"1038" "гістології" "др. машинка" "Ліствіца" "б.н" "1986" "1986" "10" "34" "задов." "-"
"1038" "гістології" "др. машинка" "Ліствіца" "б.н" "1986" "1986" "10" "34" "задов." "-"
"1039" "гістології" "др. машинка" "Ятрань" "б,н" "1990" "1990" "10" "30" "задов." "-"
"1040" "гістології" "холодильник" "Снайже ФР-24011" "0309859" "2001" "2001" "10" "19" "задов." "-"
"1041" "гістології" "телевізор" "Панасонік ТС-21" "ТС 0554936" "2001" "2001" "10" "19" "задов." "-"
"1042" "гістології" "діапроектор" "Етюд" "" "1989" "1989" "10" "31" "задов." "-"
"1043" "гістології" "обігрівач" "" "7393" "2000" "2000" "10" "20" "задов." "-"
"1044" "гістології" "обігрівач" "" "7372" "2000" "2000" "10" "20" "задов." "-"
"1045" "гістології" "обігрівач" "" "7374" "2000" "2000" "10" "20" "задов." "-"
"1046" "гістології" "обігрівач" "" "7382" "2000" "2000" "10" "20" "задов." "-"
"1047" "психіатрії ФПДО" "електростимулчтор" "Хітачі" "612-0050" "1978" "1978" "10" "42" "задов." "-"
"1048" "психіатрії ФПДО" "фотоел. колориметр" "" "7602058" "1981" "1981" "10" "39" "задов." "-"
"1049" "психіатрії ФПДО" "вага торзійна" "" "" "1984" "1984" "10" "36" "задов." "-"
"1050" "психіатрії ФПДО" "електроенцефалограф" "" "740148" "1987" "1987" "10" "33" "задов." "-"
"1050" "психіатрії ФПДО" "електроенцефалограф" "" "740148" "1987" "1987" "10" "33" "задов." "-"
"1051" "психіатрії ФПДО" "годинник проц." "" "б,н" "1981" "1981" "10" "39" "задов." "-"
"1052" "психіатрії ФПДО" "вага аналітична" "" "" "1978" "1978" "10" "42" "задов." "-"
"1053" "психіатрії ФПДО" "кінопроектор" "УКраїна" "7964" "1973" "1973" "10" "47" "задов." "-"
"1054" "психіатрії ФПДО" "холодильник" "Мінск" "038604981" "2001" "2001" "10" "19" "задов." "-"
"1055" "психіатрії ФПДО" "мороз. камера" "Снейге" "0065745" "2001" "2001" "10" "19" "задов." "-"
"1056" "психіатрії ФПДО" "холодильник" "ОКА-6" "91760" "1981" "1981" "10" "39" "задов." "-"
"1057" "офтальмології" "вимір. відст. між зр" "" "00338" "1964" "1964" "10" "56" "незадов." "-"
"1058" "офтальмології" "щелева лампа" "" "820765" "1974" "1974" "10" "46" "задов." "-"
"1059" "офтальмології" "прилад д,перев. опт." "Зейз" "126190" "1978" "1979" "10" "41" "задов." "-"
"1060" "офтальмології" "фотощілинна лампа" "Зейз" "144194" "1981" "1981" "10" "39" "задов." "-"
"1061" "офтальмології" "комбайн офтальмологі" "ОАП210 Зейз" "" "1983" "1983" "10" "37" "задов." "-"
"1062" "офтальмології" "локалізатор бінокул." "ЛБЗ-1" "83524" "1983" "1984" "10" "36" "незадов." "-"
"1062" "офтальмології" "локалізатор бінокул." "ЛБЗ-1" "83524" "1983" "1984" "10" "36" "незадов." "-"
"1063" "офтальмології" "офтальмоскоп з вол." "БМО" "892148" "1986" "1986" "10" "34" "незадов." "-"
"1064" "офтальмології" "прилад офтальмометр" "" "152042" "1987" "1987" "10" "33" "незадов." "-"
"1065" "офтальмології" "прилад офтальмометр" "" "27699" "1987" "1987" "10" "33" "задов." "-"
"1066" "офтальмології" "прилад лазерно-терап" "АФЛ-1" "316" "1985" "1987" "10" "33" "задов." "-"
"1067" "офтальмології" "мікроскоп офтальмоло" "Оптіон" "167064" "1982" "1988" "10" "32" "задов." "-"
"1068" "офтальмології" "термометр термоелект" "МТЦ-1" "064" "1990" "1990" "10" "30" "задов." "-"
"1069" "офтальмології" "термометр термоелект" "МТЦ-1" "062" "1990" "1990" "10" "30" "задов." "-"
"1070" "офтальмології" "лазерно-терап. устан" "АФЛ-2" "" "1990" "1990" "10" "30" "незадов." "-"
"1071" "офтальмології" "офтальмоскоп ел." "" "225" "1992" "1992" "10" "28" "задов." "-"
"1072" "офтальмології" "офтальмоскоп" "ОА-ПР02 КП" "224" "1992" "1992" "10" "28" "задов." "-"
"1073" "офтальмології" "офтальмоскоп" "" "223" "1992" "1992" "10" "28" "задов." "-"
"1074" "офтальмології" "офтальмоскоп" "" "222" "1992" "1992" "10" "28" "незадов." "-"
"1074" "офтальмології" "офтальмоскоп" "" "222" "1992" "1992" "10" "28" "незадов." "-"
"1075" "офтальмології" "офтальмоскоп" "" "221" "1992" "1992" "10" "28" "задов." "-"
"1076" "офтальмології" "офтальмоскоп" "" "220" "1992" "1992" "10" "28" "незадов." "-"
"1077" "офтальмології" "офтальмоскоп" "" "219" "1992" "1992" "10" "28" "незадов." "-"
"1078" "офтальмології" "офтальмоскоп" "" "218" "1992" "1992" "10" "28" "задов." "-"
"1079" "офтальмології" "офтальмоскоп" "" "217" "1992" "1992" "10" "28" "незадов." "-"
"1080" "офтальмології" "офтальмоскоп" "" "216" "1992" "1992" "10" "28" "задов." "-"
"1081" "офтальмології" "наконечник факоемуль" "" "" "2001" "2001" "10" "19" "задов." "-"
"1082" "офтальмології" "прилад світло-ест." "" "" "1993" "1993" "10" "27" "незадов." "-"
"1083" "офтальмології" "лампа щілинна" "ЩЛ-2Б" "930198" "1995" "1995" "10" "25" "задов." "-"
"1084" "офтальмології" "офтальмоскоп" "МБО-3ПО" "" "1996" "1996" "10" "24" "задов." "-"
"1085" "офтальмології" "мікроскоп опер." "Зейз" "0026098" "1992" "1996" "10" "24" "задов." "-"
"1086" "офтальмології" "щілинна лампаЩЛ-2Б" "9300916" "1997" "1997" "2304" "10" "-284" "-" ""
"1086" "офтальмології" "щілинна лампаЩЛ-2Б" "" "9300916" "1997" "1997" "10" "23" "задов." "-"
"1087" "офтальмології" "офтальмоскоп" "МБО-2" "881299" "1997" "1997" "10" "23" "задов." "-"
"1088" "офтальмології" "офтальмоскоп" "" "143017" "1974" "1974" "10" "46" "незадов." "-"
"1089" "офтальмології" "лупа офтальмоскоп." "" "" "1984" "1986" "10" "34" "незадов." "-"
"1090" "офтальмології" "лупа офтальмоскоп." "" "" "1984" "1986" "10" "34" "незадов." "-"
"1091" "офтальмології" "лупа офтельмоскоп." "" "" "1984" "1986" "10" "34" "незадов." "-"
"1092" "офтальмології" "екзофтальмометр" "" "860010" "1986" "1987" "10" "33" "задов." "-"
"1093" "офтальмології" "еластотонометр" "" "" "1991" "1991" "10" "29" "задов." "-"
"1094" "офтальмології" "ел. нейростимулятор" "" "58640489" "1989" "1991" "10" "29" "задов." "-"
"1095" "офтальмології" "офтальмоскоп дзерк." "" "" "1996" "1996" "10" "24" "задов." "-"
"1096" "офтальмології" "скіаскопічна лінійка" "" "" "2000" "2000" "10" "20" "задов." "-"
"1097" "офтальмології" "скіаскопічна лінійка" "" "" "2000" "2000" "10" "20" "задов." "-"
"1098" "офтальмології" "скіаскопічна лінійка" "" "" "2000" "2000" "10" "20" "задов." "-"
"1098" "офтальмології" "скіаскопічна лінійка" "" "" "2000" "2000" "10" "20" "задов." "-"
"1099" "офтальмології" "скіаскопічна лінійка" "" "" "2000" "2000" "10" "20" "задов." "-"
"1100" "офтальмології" "скіаскопічна лінійка" "" "" "2000" "2000" "10" "20" "задов." "-"
"1101" "офтальмології" "адаптер напівавт." "АРП" "853116" "1986" "1986" "10" "34" "задов." "-"
"1102" "ЦНДЛ" "прилад Варбурга" "АГ-1" "321" "1968" "1968" "10" "52" "незадов." "-"
"1103" "ЦНДЛ" "термостат" "" "б,н" "1968" "1968" "10" "52" "незадов." "-"
"1104" "ЦНДЛ" "термостат" "" "б,н" "1968" "1968" "10" "52" "задов." "-"
"1105" "ЦНДЛ" "мікротом" "санний" "6843" "1971" "1972" "10" "48" "задов." "-"
"1106" "ЦНДЛ" "мікротом" "кріостат" "355" "1972" "1975" "10" "45" "задов." "-"
"1107" "ЦНДЛ" "вага" "ВТ-4000" "3856" "1975" "1975" "10" "45" "задов." "-"
"1108" "ЦНДЛ" "автоклав" "" "б,н" "1975" "1975" "10" "45" "задов." "-"
"1109" "ЦНДЛ" "термостат" "2.450л" "б,н" "1977" "1977" "10" "43" "задов." "-"
"1110" "ЦНДЛ" "термостат 1л" "" "б,н" "1977" "1977" "10" "43" "задов." "-"
"1110" "ЦНДЛ" "термостат 1л" "" "б,н" "1977" "1977" "10" "43" "задов." "-"
"1111" "ЦНДЛ" "іономір" "ЕВ-74 І-115" "3452" "1983" "1983" "10" "37" "задов." "-"
"1112" "ЦНДЛ" "полярограф" "" "1528" "1983" "1984" "10" "36" "незадов." "-"
"1113" "ЦНДЛ" "мікроскоп" "Біолам" "791456" "1984" "1985" "10" "35" "задов." "-"
"1114" "ЦНДЛ" "спектрофотометр" "СФ46" "" "1986" "1986" "10" "34" "задов." "-"
"1115" "ЦНДЛ" "мікрофотометр" "" "52432" "1969" "1969" "10" "51" "списати." "-"
"1116" "ЦНДЛ" "хроматограф" "ЛХМ-80" "б,н" "1984" "1984" "10" "36" "незадов." "-"
"1117" "ЦНДЛ" "термостат" "ТС-80" "1333" "1979" "1980" "10" "40" "задов." "-"
"1118" "ЦНДЛ" "термостат" "" "б,н" "1980" "1980" "10" "40" "задов." "-"
"1119" "ЦНДЛ" "шафа сушильна" "" "2416" "1979" "1980" "10" "40" "задов." "-"
"1120" "ЦНДЛ" "полярограф" "ЛП-7Е" "1520" "1979" "1980" "10" "40" "незадов." "-"
"1121" "ЦНДЛ" "шафа сушильна" "" "0302" "1979" "1980" "10" "40" "задов." "-"
"1122" "ЦНДЛ" "вага аналітична" "" "97569" "1975" "1980" "10" "40" "задов." "-"
"1122" "ЦНДЛ" "вага аналітична" "" "97569" "1975" "1980" "10" "40" "задов." "-"
"1123" "ЦНДЛ" "полярограф" "ПА-2" "1465" "1978" "1983" "10" "37" "задов." "-"
"1124" "ЦНДЛ" "осмометр" "ОМК-1" "б,н" "1988" "1988" "10" "32" "незадов." "-"
"1125" "ЦНДЛ" "термостат сухопов." "" "4270" "1987" "1989" "10" "31" "задов." "-"
"1126" "ЦНДЛ" "електормікроскоп" "" "3-90" "1990" "1990" "10" "30" "задов." "-"
"1127" "ЦНДЛ" "фотоел. колориметр" "" "8701909" "1990" "1990" "10" "30" "задов." "-"
"1128" "ЦНДЛ" "аквадистилятор" "" "б,н" "1991" "1991" "10" "29" "задов." "-"
"1129" "ЦНДЛ" "фотоел. колориметр" "" "8815863" "1988" "1991" "10" "29" "задов." "-"
"1130" "ЦНДЛ" "термостат" "" "165" "1990" "1991" "10" "29" "задов." "-"
"1131" "ЦНДЛ" "центрифуга" "ЦРЛ-1" "5588" "1980" "1991" "10" "29" "задов." "-"
"1132" "ЦНДЛ" "центрифуга" "ОПН-8" "9655" "1992" "1992" "10" "28" "задов." "-"
"1133" "ЦНДЛ" "термостат" "ТС-80" "81027" "1981" "1992" "10" "28" "задов." "-"
"1134" "ЦНДЛ" "вага техн." "до 1 кл" "б,н" "1992" "1992" "10" "28" "задов." "-"
"1134" "ЦНДЛ" "вага техн." "до 1 кл" "б,н" "1992" "1992" "10" "28" "задов." "-"
"1135" "ЦНДЛ" "ФЕК-56" "ФЕК-56" "8509374" "1991" "1991" "10" "29" "задов." "-"
"1136" "ЦНДЛ" "лазерна установка" "АФЛ-1" "б,н" "1992" "1992" "10" "28" "задов." "-"
"1137" "ЦНДЛ" "стерелізатор" "ВК-30" "1162" "1981" "1997" "10" "23" "задов." "-"
"1138" "ЦНДЛ" "гирі" "Г-4" "б,н" "1989" "1989" "10" "31" "задов." "-"
"1139" "ЦНДЛ" "гирі" "Г-4" "б,н" "1989" "1989" "10" "31" "задов." "-"
"1140" "ЦНДЛ" "годинник" "" "25984" "1984" "1990" "10" "30" "задові." "-"
"1141" "ЦНДЛ" "вага д,сип. тіл" "" "19206" "1990" "1991" "10" "29" "задов." "-"
"1142" "ЦНДЛ" "вага д.сип. тіл" "" "11400" "1990" "1991" "10" "29" "задов." "-"
"1143" "ЦНДЛ" "вага" "Т-200" "922" "1997" "1999" "10" "21" "задов." "-"
"1144" "ЦНДЛ" "вага д,сип. тіл" "" "17537" "1990" "1991" "10" "29" "задов." "-"
"1145" "ЦНДЛ" "фотоапарат" "Київ-6А" "8103040" "1981" "1981" "10" "39" "задов." "-"
"1146" "ЦНДЛ" "холодильник" "Апшерон" "б,н" "1981" "1982" "10" "38" "задов." "-"
"1146" "ЦНДЛ" "холодильник" "Апшерон" "б,н" "1981" "1982" "10" "38" "задов." "-"
"1147" "ЦНДЛ" "холодильник" "Апшерон" "б,н" "1977" "1978" "10" "42" "на спис." "-"
"1148" "ЦНДЛ" "холодильник" "Кристал" "58347" "1992" "1992" "10" "28" "задов." "-"
"1149" "ЦНДЛ" "холодильник" "Снайге" "19129" "2001" "2002" "10" "18" "задов." "-"
"1150" "ЦНДЛ" "др. машинка" "Ліствіца" "б,н" "1987" "1988" "10" "32" "задов." "-"
"1151" "ЦНДЛ" "холодильник" "Снайге" "0702641" "2001" "2001" "10" "19" "задов." "-"
"1152" "дитячої хірургії" "лапароскоп Олімпус" "А-5254" "" "1997" "1997" "10" "23" "задов." "-"
"1153" "дитячої хірургії" "лапароскоп" "А-5254" "" "1997" "1997" "10" "23" "задов." "-"
"1154" "дитячої хірургії" "лапароскоп" "г,д" "" "1997" "1997" "10" "23" "задов." "-"
"1155" "дитячої хірургії" "джерело світла" "" "" "1997" "1997" "10" "23" "задов." "-"
"1156" "дитячої хірургії" "джерело світла" "" "" "1997" "1997" "10" "23" "задов." "-"
"1157" "дитячої хірургії" "електрокоагулятор" "" "" "1997" "1997" "10" "23" "задов." "-"
"1158" "дитячої хірургії" "лапароскоп" "7210АА" "" "1997" "1997" "10" "23" "задов." "-"
"1158" "дитячої хірургії" "лапароскоп" "7210АА" "" "1997" "1997" "10" "23" "задов." "-"
"1159" "дитячої хірургії" "ісуфлятор" "Вольф" "" "1998" "1998" "10" "22" "задов." "-"
"1160" "дитячої хірургії" "апарат лазер" "АЛНТ-1" "" "1999" "1999" "10" "21" "задов." "-"
"1161" "дитячої хірургії" "апарат д,вимір. тиск" "" "" "2001" "2001" "10" "19" "задов." "-"
"1162" "дитячої хірургії" "мед. прилад" "Біоптрон" "" "2001" "2001" "10" "19" "задов." "-"
"1163" "дитячої хірургії" "холодильник" "Мінск-268" "" "2000" "2000" "10" "20" "задов." "-"
"1164" "нормальної фізіології" "ультрацентрифуга" "УАК-600" "455" "1974" "1974" "10" "46" "задов." "-"
"1165" "нормальної фізіології" "велоергометр" "" "1316" "1981" "1981" "10" "39" "задов." "-"
"1166" "нормальної фізіології" "іономір" "ЕВ-74" "9751" "1980" "1980" "10" "40" "задов.-" ""
"1167" "нормальної фізіології" "іономір" "ЕВ-74" "9343" "1980" "1980" "10" "40" "задов." "-"
"1168" "нормальної фізіології" "піч муфельна" "" "22948" "1980" "1980" "10" "40" "задов." "-"
"1169" "нормальної фізіології" "полярограф" "" "б,н" "1984" "1984" "10" "36" "задов." "-"
"1170" "нормальної фізіології" "полярограф" "ПНЧ-02" "б,н" "1981" "1981" "10" "39" "задов." "-"
"1170" "нормальної фізіології" "полярограф" "ПНЧ-02" "б,н" "1981" "1981" "10" "39" "задов." "-"
"1171" "нормальної фізіології" "полярограф" "" "б,н" "1983" "1983" "10" "37" "задов." "-"
"1172" "нормальної фізіології" "розходомір крові" "Лотос" "890" "1983" "1983" "10" "37" "задов." "-"
"1173" "нормальної фізіології" "ел. енцефалограф" "Біоскрет" "501308" "1984" "1984" "10" "36" "задов." "-"
"1174" "нормальної фізіології" "вага торзійна" "ВТ-500" "2208" "1984" "1984" "10" "36" "задов." "-"
"1175" "нормальної фізіології" "вага торзійна" "В500" "2231" "1984" "1984" "10" "36" "задов." "-"
"1176" "нормальної фізіології" "ел. енцефалограф" "" "б.н" "1979" "1979" "10" "41" "задов." "-"
"1177" "нормальної фізіології" "спектрофотометр" "" "760806" "1980" "1980" "10" "40" "задов." "-"
"1178" "нормальної фізіології" "центрифуга з ротором" "" "5518" "1984" "1984" "10" "36" "задов." "-"
"1179" "нормальної фізіології" "флюориметр" "" "6317" "1984" "1984" "10" "36" "задов." "-"
"1180" "нормальної фізіології" "ел. кардіограф" "" "01183" "1985" "1985" "10" "35" "задов." "-"
"1181" "нормальної фізіології" "реограф 4-х кан." "" "123104" "1985" "1985" "10" "35" "задов." "-"
"1182" "нормальної фізіології" "вага аналітична" "" "661" "1984" "1984" "10" "36" "задов." "-"
"1182" "нормальної фізіології" "вага аналітична" "" "661" "1984" "1984" "10" "36" "задов." "-"
"1183" "нормальної фізіології" "центрифуга" "ЦРС-6" "8711" "1985" "1985" "10" "35" "задов." "-"
"1184" "нормальної фізіології" "хроматограф" "" "1082" "1985" "1985" "10" "35" "задов." "-"
"1185" "нормальної фізіології" "осмометр" "" "1120" "1987" "1987" "10" "33" "задов." "-"
